id,weights,attention_to_politics,pres_vote,economy,immigration,crime,party_id,age,educ,race,gender,income
141422,1.47858666088519,About half the time,NA,Approve not strongly,Disapprove strongly,Approve not strongly,Independent-Democrat,31,"Some post-high school, no bachelor’s degree",Hispanic,Woman,85000
141423,0.306721634791349,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,29,Graduate degree,"White, non-Hispanic",Woman,2500
141425,1.56766082091963,Most of the time,Kamala Harris,Approve strongly,Disapprove strongly,Approve strongly,Strong Democrat,53,Less than high school credential,"White, non-Hispanic",Woman,47500
141426,0.31310438338315,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,39,Bachelor’s degree,"White, non-Hispanic",Woman,105000
141427,0.315066561913869,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve strongly,Independent-Democrat,66,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,105000
141428,0.84913913061435,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,37,Bachelor’s degree,"White, non-Hispanic",Man,250000
141429,0.924437069599532,Most of the time,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Strong Democrat,53,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,137500
141430,0.744051938741182,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,68,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,21250
141431,0.997768023905054,Most of the time,Kamala Harris,Approve not strongly,Disapprove strongly,Approve not strongly,Strong Republican,42,Graduate degree,Hispanic,Man,250000
141432,0.425067536740785,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,56,Bachelor’s degree,"White, non-Hispanic",Woman,162500
141433,0.931428156697648,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,NA,Bachelor’s degree,"White, non-Hispanic",Woman,NA
141434,1.48355806260005,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Not very strong Democrat,34,"Some post-high school, no bachelor’s degree","Multiple races, non-Hispanic",Woman,250000
141435,0.864879463683169,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Approve not strongly,Not very strong Republican,40,Bachelor’s degree,"White, non-Hispanic",Man,162500
141436,2.24288354088193,Some of the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Not very strong Democrat,46,"Some post-high school, no bachelor’s degree",Hispanic,Woman,162500
141437,0.198320530892483,About half the time,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,80,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,57500
141438,0.222437285674423,Some of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,41,Bachelor’s degree,"White, non-Hispanic",Woman,72500
141439,0.539766054187486,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Strong Republican,53,Bachelor’s degree,"White, non-Hispanic",Man,137500
141440,1.05327245741181,Always,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,31,Bachelor’s degree,"White, non-Hispanic",Man,32500
141441,1.40887927802911,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Strong Republican,77,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,26250
141442,0.469424111532406,Some of the time,Kamala Harris,Approve strongly,Disapprove not strongly,Approve not strongly,Independent-Democrat,80,Graduate degree,"White, non-Hispanic",Woman,137500
141443,1.20439034136851,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,39,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,162500
141444,0.6144036146683,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove not strongly,Not very strong Republican,63,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,105000
141445,0.604276684751342,About half the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,66,High school credential,"White, non-Hispanic",Woman,117500
141446,0.830137865849428,Always,Other,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent,42,"Some post-high school, no bachelor’s degree","Black, non-Hispanic",Woman,11250
141447,0.705103439323544,Some of the time,NA,Disapprove strongly,Disapprove not strongly,Disapprove not strongly,Independent,79,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,2500
141448,1.11245177769982,Always,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,NA,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,52500
141449,1.55861396499648,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,55,High school credential,"White, non-Hispanic",Woman,42500
141451,0.385679086021962,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Independent-Democrat,77,Bachelor’s degree,"White, non-Hispanic",Woman,117500
141452,0.219930761963841,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,76,Bachelor’s degree,"White, non-Hispanic",Man,32500
141453,0.595613564635588,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,High school credential,"White, non-Hispanic",Woman,2500
141454,2.00203595587123,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,45,"Some post-high school, no bachelor’s degree",Hispanic,Woman,162500
141455,0.27709537140366,Some of the time,Kamala Harris,Disapprove strongly,Disapprove not strongly,Disapprove not strongly,Independent-Democrat,28,Graduate degree,"White, non-Hispanic",Woman,212500
141456,0.484178408626795,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,40,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,2500
141457,0.965433455366904,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Approve not strongly,Strong Republican,46,Bachelor’s degree,"White, non-Hispanic",Woman,11250
141458,0.708559796088737,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,36,Graduate degree,"White, non-Hispanic",Woman,250000
141459,0.537631354402968,Most of the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,65,Less than high school credential,Hispanic,Woman,62500
141461,0.707630774913492,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve strongly,Independent-Democrat,65,Graduate degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,250000
141462,0.244236769241611,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,66,High school credential,Hispanic,Man,85000
141463,0.247086076074513,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,76,Bachelor’s degree,"White, non-Hispanic",Man,67500
141464,0.540375728102616,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Republican,56,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,11250
141465,0.327760532970085,Always,Kamala Harris,Approve strongly,Approve strongly,Approve strongly,Strong Democrat,80,Graduate degree,"White, non-Hispanic",Man,2500
141466,4.99999998289759,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,53,Less than high school credential,"White, non-Hispanic",Man,95000
141467,0.855870542261125,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,29,Graduate degree,"White, non-Hispanic",Woman,137500
141468,0.296924318559304,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,80,Bachelor’s degree,"White, non-Hispanic",Man,85000
141469,1.11753725220818,About half the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,35,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,212500
141470,0.840382787502375,About half the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,44,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,250000
141471,0.731971346750399,About half the time,NA,Approve not strongly,Disapprove strongly,Disapprove not strongly,Independent-Republican,32,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,162500
141472,1.82437129456875,About half the time,Kamala Harris,Disapprove not strongly,Approve strongly,Disapprove not strongly,Independent-Democrat,30,Graduate degree,"White, non-Hispanic",Man,162500
141473,1.09976329381613,About half the time,Kamala Harris,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,36,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,32500
141474,0.363173618415684,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,80,Bachelor’s degree,"White, non-Hispanic",Man,23750
141475,0.286366464789515,About half the time,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Not very strong Democrat,49,Graduate degree,"White, non-Hispanic",Woman,57500
141476,0.883156305434919,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,62,Graduate degree,"Asian or Native Hawaiian/other Pacific Islander, non-Hispanic",Man,212500
141477,1.27955106559411,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Republican,69,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,117500
141478,1.3981835344188,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Strong Democrat,60,High school credential,"White, non-Hispanic",Woman,21250
141479,0.252001854223948,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,80,Bachelor’s degree,Hispanic,Man,NA
141482,0.767974551229006,Always,Kamala Harris,Approve not strongly,Disapprove not strongly,Disapprove not strongly,Strong Democrat,43,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,85000
141483,0.088355260120988,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,79,"Some post-high school, no bachelor’s degree",Hispanic,Man,67500
141485,0.580357030111005,Some of the time,Donald Trump,Disapprove not strongly,Disapprove strongly,Disapprove strongly,Not very strong Republican,38,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Woman,105000
141486,0.996609115911898,Always,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent-Republican,43,Bachelor’s degree,Hispanic,Woman,105000
141487,0.914790003870234,Most of the time,Donald Trump,Disapprove strongly,Disapprove strongly,Disapprove strongly,Independent,27,"Some post-high school, no bachelor’s degree","White, non-Hispanic",Man,85000
141488,0.250988094565814,Most of the time,Kamala Harris,Approve strongly,Approve not strongly,Approve not strongly,Strong Democrat,74,Bachelor’s degree,"White, non-Hispanic",Woman,62500
141489,1.04817355437726,Most of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,60,Graduate degree,"White, non-Hispanic",Woman,85000
141490,0.805477364039869,About half the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Strong Democrat,40,Bachelor’s degree,"White, non-Hispanic",Man,162500
141491,0.739574468760676,Always,Kamala Harris,Approve not strongly,Disapprove not strongly,Approve not strongly,Strong Democrat,50,Graduate degree,"White, non-Hispanic",Woman,212500
141494,1.29938805582179,Some of the time,NA,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Not very strong Republican,35,Bachelor’s degree,"White, non-Hispanic",Woman,212500
141495,3.29003967508814,Some of the time,NA,Disapprove not strongly,Disapprove not strongly,Disapprove not strongly,Not very strong Democrat,34,High school credential,"Black, non-Hispanic",Woman,11250
141496,0.584848919482917,Always,Kamala Harris,Approve strongly,Disapprove strongly,Approve not strongly,Independent-Republican,77,Bachelor’s degree,"White, non-Hispanic",Man,52500
141497,0.540712319683007,Some of the time,Kamala Harris,Approve not strongly,Approve not strongly,Approve not strongly,Independent-Democrat,70,High school credential,"White, non-Hispanic",Woman,47500
