question_id,pollster,numeric_grade,methodology,state,start_date,end_date,sample_size,population,internal,partisan,office_type,answer,pct
133161,SurveyMonkey,2,Online Panel,Arizona,9/16/20,10/14/20,5657,rv,NA,NA,U.S. President,Biden,52
133161,SurveyMonkey,2,Online Panel,Arizona,9/16/20,10/14/20,5657,rv,NA,NA,U.S. President,Trump,46
133213,SurveyMonkey,2,Online Panel,Arizona,9/16/20,10/14/20,5657,lv,NA,NA,U.S. President,Biden,51
133213,SurveyMonkey,2,Online Panel,Arizona,9/16/20,10/14/20,5657,lv,NA,NA,U.S. President,Trump,47
133162,SurveyMonkey,2,Online Panel,Arkansas,9/16/20,10/14/20,1385,rv,NA,NA,U.S. President,Biden,40
133162,SurveyMonkey,2,Online Panel,Arkansas,9/16/20,10/14/20,1385,rv,NA,NA,U.S. President,Trump,57
133214,SurveyMonkey,2,Online Panel,Arkansas,9/16/20,10/14/20,1385,lv,NA,NA,U.S. President,Biden,39
133214,SurveyMonkey,2,Online Panel,Arkansas,9/16/20,10/14/20,1385,lv,NA,NA,U.S. President,Trump,59
133164,SurveyMonkey,2,Online Panel,Alaska,9/16/20,10/14/20,796,rv,NA,NA,U.S. President,Biden,44
133164,SurveyMonkey,2,Online Panel,Alaska,9/16/20,10/14/20,796,rv,NA,NA,U.S. President,Trump,53
133216,SurveyMonkey,2,Online Panel,Alaska,9/16/20,10/14/20,796,lv,NA,NA,U.S. President,Biden,44
133216,SurveyMonkey,2,Online Panel,Alaska,9/16/20,10/14/20,796,lv,NA,NA,U.S. President,Trump,54
133968,J.L. Partners,1.6,Online Panel,NA,10/13/20,10/13/20,844,lv,NA,NA,U.S. President,Biden,52
133968,J.L. Partners,1.6,Online Panel,NA,10/13/20,10/13/20,844,lv,NA,NA,U.S. President,Trump,42
133095,InsiderAdvantage,2,IVR/Live Phone,Pennsylvania,10/12/20,10/13/20,400,lv,NA,NA,U.S. President,Biden,45.8
133095,InsiderAdvantage,2,IVR/Live Phone,Pennsylvania,10/12/20,10/13/20,400,lv,NA,NA,U.S. President,Trump,42.6
133095,InsiderAdvantage,2,IVR/Live Phone,Pennsylvania,10/12/20,10/13/20,400,lv,NA,NA,U.S. President,Jorgensen,2.4
132843,YouGov,3,Online Panel,NA,10/11/20,10/13/20,1500,rv,NA,NA,U.S. President,Biden,46
132843,YouGov,3,Online Panel,NA,10/11/20,10/13/20,1500,rv,NA,NA,U.S. President,Trump,37
132844,YouGov,3,Online Panel,NA,10/11/20,10/13/20,1333,lv,NA,NA,U.S. President,Biden,52
132844,YouGov,3,Online Panel,NA,10/11/20,10/13/20,1333,lv,NA,NA,U.S. President,Trump,42
132854,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Florida,10/11/20,10/13/20,1051,lv,NA,REP,U.S. President,Biden,46.1
132854,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Florida,10/11/20,10/13/20,1051,lv,NA,REP,U.S. President,Trump,48.4
132854,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Florida,10/11/20,10/13/20,1051,lv,NA,REP,U.S. President,Jorgensen,1.8
132906,SurveyMonkey,2,Online Panel,NA,10/11/20,10/13/20,10395,rv,NA,NA,U.S. President,Biden,52
132906,SurveyMonkey,2,Online Panel,NA,10/11/20,10/13/20,10395,rv,NA,NA,U.S. President,Trump,45
132958,SurveyMonkey,2,Online Panel,NA,10/11/20,10/13/20,10395,lv,NA,NA,U.S. President,Biden,52
132958,SurveyMonkey,2,Online Panel,NA,10/11/20,10/13/20,10395,lv,NA,NA,U.S. President,Trump,46
133083,Morning Consult,1.9,Online Panel,NA,10/11/20,10/13/20,12000,lv,NA,NA,U.S. President,Biden,52
133083,Morning Consult,1.9,Online Panel,NA,10/11/20,10/13/20,12000,lv,NA,NA,U.S. President,Trump,43
133085,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Wisconsin,10/11/20,10/13/20,1043,lv,NA,REP,U.S. President,Biden,47.3
133085,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Wisconsin,10/11/20,10/13/20,1043,lv,NA,REP,U.S. President,Trump,45.4
133085,Trafalgar Group,0.7,IVR/Live Phone/Text/Online Panel/Email,Wisconsin,10/11/20,10/13/20,1043,lv,NA,REP,U.S. President,Jorgensen,2.8
133783,Hendrix College,0.9,Live Phone,Arkansas,10/11/20,10/13/20,647,lv,NA,NA,U.S. President,Biden,33.5
133783,Hendrix College,0.9,Live Phone,Arkansas,10/11/20,10/13/20,647,lv,NA,NA,U.S. President,Trump,58
133783,Hendrix College,0.9,Live Phone,Arkansas,10/11/20,10/13/20,647,lv,NA,NA,U.S. President,Jorgensen,2
133783,Hendrix College,0.9,Live Phone,Arkansas,10/11/20,10/13/20,647,lv,NA,NA,U.S. President,Hawkins,1
132876,David Binder Research,1.7,Live Phone/Text-to-Web,Iowa,10/10/20,10/13/20,200,lv,NA,DEM,U.S. President,Biden,44
132876,David Binder Research,1.7,Live Phone/Text-to-Web,Iowa,10/10/20,10/13/20,200,lv,NA,DEM,U.S. President,Trump,50
132877,David Binder Research,1.7,Live Phone/Text-to-Web,Minnesota,10/10/20,10/13/20,200,lv,NA,DEM,U.S. President,Biden,52
132877,David Binder Research,1.7,Live Phone/Text-to-Web,Minnesota,10/10/20,10/13/20,200,lv,NA,DEM,U.S. President,Trump,41
132878,David Binder Research,1.7,Live Phone/Text-to-Web,Wisconsin,10/10/20,10/13/20,200,lv,NA,DEM,U.S. President,Biden,53
132878,David Binder Research,1.7,Live Phone/Text-to-Web,Wisconsin,10/10/20,10/13/20,200,lv,NA,DEM,U.S. President,Trump,43
132886,HarrisX,1.5,Online Panel,NA,10/10/20,10/13/20,2855,rv,NA,NA,U.S. President,Biden,47
132886,HarrisX,1.5,Online Panel,NA,10/10/20,10/13/20,2855,rv,NA,NA,U.S. President,Trump,40
136521,Redfield & Wilton Strategies,1.8,Online Panel,Arizona,10/10/20,10/13/20,750,lv,NA,NA,U.S. President,Biden,48
136521,Redfield & Wilton Strategies,1.8,Online Panel,Arizona,10/10/20,10/13/20,750,lv,NA,NA,U.S. President,Trump,45
136521,Redfield & Wilton Strategies,1.8,Online Panel,Arizona,10/10/20,10/13/20,750,lv,NA,NA,U.S. President,Jorgensen,1
136521,Redfield & Wilton Strategies,1.8,Online Panel,Arizona,10/10/20,10/13/20,750,lv,NA,NA,U.S. President,Hawkins,0
136523,Redfield & Wilton Strategies,1.8,Online Panel,Michigan,10/10/20,10/13/20,972,lv,NA,NA,U.S. President,Biden,51
136523,Redfield & Wilton Strategies,1.8,Online Panel,Michigan,10/10/20,10/13/20,972,lv,NA,NA,U.S. President,Trump,42
136523,Redfield & Wilton Strategies,1.8,Online Panel,Michigan,10/10/20,10/13/20,972,lv,NA,NA,U.S. President,Jorgensen,1
136523,Redfield & Wilton Strategies,1.8,Online Panel,Michigan,10/10/20,10/13/20,972,lv,NA,NA,U.S. President,Hawkins,0
136525,Redfield & Wilton Strategies,1.8,Online Panel,Florida,10/10/20,10/13/20,1519,lv,NA,NA,U.S. President,Biden,50
136525,Redfield & Wilton Strategies,1.8,Online Panel,Florida,10/10/20,10/13/20,1519,lv,NA,NA,U.S. President,Trump,44
136525,Redfield & Wilton Strategies,1.8,Online Panel,Florida,10/10/20,10/13/20,1519,lv,NA,NA,U.S. President,Jorgensen,1
136525,Redfield & Wilton Strategies,1.8,Online Panel,Florida,10/10/20,10/13/20,1519,lv,NA,NA,U.S. President,Hawkins,0
136527,Redfield & Wilton Strategies,1.8,Online Panel,Pennsylvania,10/10/20,10/13/20,1289,lv,NA,NA,U.S. President,Biden,51
136527,Redfield & Wilton Strategies,1.8,Online Panel,Pennsylvania,10/10/20,10/13/20,1289,lv,NA,NA,U.S. President,Trump,43
136527,Redfield & Wilton Strategies,1.8,Online Panel,Pennsylvania,10/10/20,10/13/20,1289,lv,NA,NA,U.S. President,Jorgensen,1
136527,Redfield & Wilton Strategies,1.8,Online Panel,Pennsylvania,10/10/20,10/13/20,1289,lv,NA,NA,U.S. President,Hawkins,0
136529,Redfield & Wilton Strategies,1.8,Online Panel,North Carolina,10/10/20,10/13/20,994,lv,NA,NA,U.S. President,Biden,49
136529,Redfield & Wilton Strategies,1.8,Online Panel,North Carolina,10/10/20,10/13/20,994,lv,NA,NA,U.S. President,Trump,46
136529,Redfield & Wilton Strategies,1.8,Online Panel,North Carolina,10/10/20,10/13/20,994,lv,NA,NA,U.S. President,Jorgensen,1
136529,Redfield & Wilton Strategies,1.8,Online Panel,North Carolina,10/10/20,10/13/20,994,lv,NA,NA,U.S. President,Hawkins,0
136531,Redfield & Wilton Strategies,1.8,Online Panel,Wisconsin,10/10/20,10/13/20,691,lv,NA,NA,U.S. President,Biden,53
136531,Redfield & Wilton Strategies,1.8,Online Panel,Wisconsin,10/10/20,10/13/20,691,lv,NA,NA,U.S. President,Trump,40
136531,Redfield & Wilton Strategies,1.8,Online Panel,Wisconsin,10/10/20,10/13/20,691,lv,NA,NA,U.S. President,Jorgensen,2
136531,Redfield & Wilton Strategies,1.8,Online Panel,Wisconsin,10/10/20,10/13/20,691,lv,NA,NA,U.S. President,Hawkins,0
132824,TIPP,1.8,Live Phone/Online Panel,NA,10/9/20,10/13/20,866,lv,NA,NA,U.S. President,Biden,50.7
132824,TIPP,1.8,Live Phone/Online Panel,NA,10/9/20,10/13/20,866,lv,NA,NA,U.S. President,Trump,42.7
132824,TIPP,1.8,Live Phone/Online Panel,NA,10/9/20,10/13/20,866,lv,NA,NA,U.S. President,Jorgensen,2.1
132824,TIPP,1.8,Live Phone/Online Panel,NA,10/9/20,10/13/20,866,lv,NA,NA,U.S. President,Hawkins,1
132825,TIPP,1.8,Live Phone/Online Panel,NA,10/9/20,10/13/20,866,lv,NA,NA,U.S. President,Biden,50.4
132825,TIPP,1.8,Live Phone/Online Panel,NA,10/9/20,10/13/20,866,lv,NA,NA,U.S. President,Trump,42.7
132861,Siena/NYT,3,Live Phone,North Carolina,10/9/20,10/13/20,627,lv,NA,NA,U.S. President,Biden,46
132861,Siena/NYT,3,Live Phone,North Carolina,10/9/20,10/13/20,627,lv,NA,NA,U.S. President,Trump,42
132861,Siena/NYT,3,Live Phone,North Carolina,10/9/20,10/13/20,627,lv,NA,NA,U.S. President,Jorgensen,2
132861,Siena/NYT,3,Live Phone,North Carolina,10/9/20,10/13/20,627,lv,NA,NA,U.S. President,Hawkins,1
132887,Ipsos,2.8,Probability Panel,NA,10/9/20,10/13/20,882,lv,NA,NA,U.S. President,Biden,51
132887,Ipsos,2.8,Probability Panel,NA,10/9/20,10/13/20,882,lv,NA,NA,U.S. President,Trump,41
132888,Ipsos,2.8,Probability Panel,NA,10/9/20,10/13/20,1120,rv,NA,NA,U.S. President,Biden,48
132888,Ipsos,2.8,Probability Panel,NA,10/9/20,10/13/20,1120,rv,NA,NA,U.S. President,Trump,39
132889,Ipsos,2.8,Probability Panel,NA,10/9/20,10/13/20,1303,a,NA,NA,U.S. President,Biden,43
132889,Ipsos,2.8,Probability Panel,NA,10/9/20,10/13/20,1303,a,NA,NA,U.S. President,Trump,37
133065,Monmouth,2.9,Live Phone,Arizona,10/9/20,10/13/20,502,rv,NA,NA,U.S. President,Biden,50
133065,Monmouth,2.9,Live Phone,Arizona,10/9/20,10/13/20,502,rv,NA,NA,U.S. President,Trump,44
133065,Monmouth,2.9,Live Phone,Arizona,10/9/20,10/13/20,502,rv,NA,NA,U.S. President,Jorgensen,2
133066,Monmouth,2.9,Live Phone,Arizona,10/9/20,10/13/20,502,lv,NA,NA,U.S. President,Biden,51
133066,Monmouth,2.9,Live Phone,Arizona,10/9/20,10/13/20,502,lv,NA,NA,U.S. President,Trump,44
133067,Monmouth,2.9,Live Phone,Arizona,10/9/20,10/13/20,502,lv,NA,NA,U.S. President,Biden,49
133067,Monmouth,2.9,Live Phone,Arizona,10/9/20,10/13/20,502,lv,NA,NA,U.S. President,Trump,47
132881,SurveyUSA,2.8,Online Panel,Indiana,10/8/20,10/13/20,685,lv,NA,NA,U.S. President,Biden,42
132881,SurveyUSA,2.8,Online Panel,Indiana,10/8/20,10/13/20,685,lv,NA,NA,U.S. President,Trump,49
133063,Whitman Insight Strategies,1.6,Online Panel,NA,10/8/20,10/13/20,1103,lv,NA,NA,U.S. President,Biden,54
133063,Whitman Insight Strategies,1.6,Online Panel,NA,10/8/20,10/13/20,1103,lv,NA,NA,U.S. President,Trump,42
133064,RMG Research,2.3,IVR/Text,Michigan,10/8/20,10/13/20,800,lv,NA,NA,U.S. President,Biden,48
133064,RMG Research,2.3,IVR/Text,Michigan,10/8/20,10/13/20,800,lv,NA,NA,U.S. President,Trump,42
133064,RMG Research,2.3,IVR/Text,Michigan,10/8/20,10/13/20,800,lv,NA,NA,U.S. President,Jorgensen,2
133064,RMG Research,2.3,IVR/Text,Michigan,10/8/20,10/13/20,800,lv,NA,NA,U.S. President,Hawkins,1
133093,Keating Research/OnSight Public Affairs/Melanson,NA,Online Panel,Colorado,10/8/20,10/13/20,519,lv,NA,NA,U.S. President,Biden,54
133093,Keating Research/OnSight Public Affairs/Melanson,NA,Online Panel,Colorado,10/8/20,10/13/20,519,lv,NA,NA,U.S. President,Trump,39
133102,Marist,2.9,Live Phone,NA,10/8/20,10/13/20,896,lv,NA,NA,U.S. President,Biden,54
133102,Marist,2.9,Live Phone,NA,10/8/20,10/13/20,896,lv,NA,NA,U.S. President,Trump,43
133103,Marist,2.9,Live Phone,NA,10/8/20,10/13/20,1199,rv,NA,NA,U.S. President,Biden,54
133103,Marist,2.9,Live Phone,NA,10/8/20,10/13/20,1199,rv,NA,NA,U.S. President,Trump,42
132430,Ipsos,2.8,Probability Panel,Michigan,10/7/20,10/13/20,620,lv,NA,NA,U.S. President,Biden,51
132430,Ipsos,2.8,Probability Panel,Michigan,10/7/20,10/13/20,620,lv,NA,NA,U.S. President,Trump,43
132434,Ipsos,2.8,Probability Panel,Michigan,10/7/20,10/13/20,620,lv,NA,NA,U.S. President,Biden,51
132434,Ipsos,2.8,Probability Panel,Michigan,10/7/20,10/13/20,620,lv,NA,NA,U.S. President,Trump,44
132434,Ipsos,2.8,Probability Panel,Michigan,10/7/20,10/13/20,620,lv,NA,NA,U.S. President,West,1
132434,Ipsos,2.8,Probability Panel,Michigan,10/7/20,10/13/20,620,lv,NA,NA,U.S. President,Jorgensen,2
132434,Ipsos,2.8,Probability Panel,Michigan,10/7/20,10/13/20,620,lv,NA,NA,U.S. President,Hawkins,1
132431,Ipsos,2.8,Probability Panel,North Carolina,10/7/20,10/13/20,660,lv,NA,NA,U.S. President,Biden,48
132431,Ipsos,2.8,Probability Panel,North Carolina,10/7/20,10/13/20,660,lv,NA,NA,U.S. President,Trump,47
132435,Ipsos,2.8,Probability Panel,North Carolina,10/7/20,10/13/20,660,lv,NA,NA,U.S. President,Biden,48
132435,Ipsos,2.8,Probability Panel,North Carolina,10/7/20,10/13/20,660,lv,NA,NA,U.S. President,Trump,48
132435,Ipsos,2.8,Probability Panel,North Carolina,10/7/20,10/13/20,660,lv,NA,NA,U.S. President,West,0
132435,Ipsos,2.8,Probability Panel,North Carolina,10/7/20,10/13/20,660,lv,NA,NA,U.S. President,Jorgensen,2
132435,Ipsos,2.8,Probability Panel,North Carolina,10/7/20,10/13/20,660,lv,NA,NA,U.S. President,Hawkins,0
132857,Rasmussen,2.1,IVR/Online Panel,NA,10/7/20,10/13/20,2500,lv,NA,NA,U.S. President,Biden,50
132857,Rasmussen,2.1,IVR/Online Panel,NA,10/7/20,10/13/20,2500,lv,NA,NA,U.S. President,Trump,45
133257,Stockton University,2.6,Live Phone,New Jersey,10/7/20,10/13/20,721,lv,NA,NA,U.S. President,Biden,56.3
133257,Stockton University,2.6,Live Phone,New Jersey,10/7/20,10/13/20,721,lv,NA,NA,U.S. President,Trump,35.8
133971,DKC Analytics,NA,Live Phone,New Jersey,10/5/20,10/13/20,500,lv,NA,NA,U.S. President,Biden,56
133971,DKC Analytics,NA,Live Phone,New Jersey,10/5/20,10/13/20,500,lv,NA,NA,U.S. President,Trump,34
132816,USC Dornsife,2.4,Probability Panel,NA,9/30/20,10/13/20,5171,rv,NA,NA,U.S. President,Biden,53.29
132816,USC Dornsife,2.4,Probability Panel,NA,9/30/20,10/13/20,5171,rv,NA,NA,U.S. President,Trump,40.62
132817,USC Dornsife,2.4,Probability Panel,NA,9/30/20,10/13/20,5257,lv,NA,NA,U.S. President,Biden,54.58
132817,USC Dornsife,2.4,Probability Panel,NA,9/30/20,10/13/20,5257,lv,NA,NA,U.S. President,Trump,40.66
132818,USC Dornsife,2.4,Probability Panel,NA,9/30/20,10/13/20,5257,lv,NA,NA,U.S. President,Biden,53.88
132818,USC Dornsife,2.4,Probability Panel,NA,9/30/20,10/13/20,5257,lv,NA,NA,U.S. President,Trump,41.41
132907,SurveyMonkey,2,Online Panel,Wyoming,9/16/20,10/13/20,416,rv,NA,NA,U.S. President,Biden,36
132907,SurveyMonkey,2,Online Panel,Wyoming,9/16/20,10/13/20,416,rv,NA,NA,U.S. President,Trump,62
132959,SurveyMonkey,2,Online Panel,Wyoming,9/16/20,10/13/20,416,lv,NA,NA,U.S. President,Biden,36
132959,SurveyMonkey,2,Online Panel,Wyoming,9/16/20,10/13/20,416,lv,NA,NA,U.S. President,Trump,63
132908,SurveyMonkey,2,Online Panel,West Virginia,9/16/20,10/13/20,824,rv,NA,NA,U.S. President,Biden,34
132908,SurveyMonkey,2,Online Panel,West Virginia,9/16/20,10/13/20,824,rv,NA,NA,U.S. President,Trump,64
132960,SurveyMonkey,2,Online Panel,West Virginia,9/16/20,10/13/20,824,lv,NA,NA,U.S. President,Biden,34
132960,SurveyMonkey,2,Online Panel,West Virginia,9/16/20,10/13/20,824,lv,NA,NA,U.S. President,Trump,64
132909,SurveyMonkey,2,Online Panel,Wisconsin,9/16/20,10/13/20,4414,rv,NA,NA,U.S. President,Biden,53
132909,SurveyMonkey,2,Online Panel,Wisconsin,9/16/20,10/13/20,4414,rv,NA,NA,U.S. President,Trump,44
132961,SurveyMonkey,2,Online Panel,Wisconsin,9/16/20,10/13/20,4414,lv,NA,NA,U.S. President,Biden,54
132961,SurveyMonkey,2,Online Panel,Wisconsin,9/16/20,10/13/20,4414,lv,NA,NA,U.S. President,Trump,44
132912,SurveyMonkey,2,Online Panel,Virginia,9/16/20,10/13/20,4522,rv,NA,NA,U.S. President,Biden,56
132912,SurveyMonkey,2,Online Panel,Virginia,9/16/20,10/13/20,4522,rv,NA,NA,U.S. President,Trump,42
132964,SurveyMonkey,2,Online Panel,Virginia,9/16/20,10/13/20,4522,lv,NA,NA,U.S. President,Biden,56
132964,SurveyMonkey,2,Online Panel,Virginia,9/16/20,10/13/20,4522,lv,NA,NA,U.S. President,Trump,42
132913,SurveyMonkey,2,Online Panel,Utah,9/16/20,10/13/20,1843,rv,NA,NA,U.S. President,Biden,44
132913,SurveyMonkey,2,Online Panel,Utah,9/16/20,10/13/20,1843,rv,NA,NA,U.S. President,Trump,53
132965,SurveyMonkey,2,Online Panel,Utah,9/16/20,10/13/20,1843,lv,NA,NA,U.S. President,Biden,44
132965,SurveyMonkey,2,Online Panel,Utah,9/16/20,10/13/20,1843,lv,NA,NA,U.S. President,Trump,53
132916,SurveyMonkey,2,Online Panel,South Dakota,9/16/20,10/13/20,622,rv,NA,NA,U.S. President,Biden,42
132916,SurveyMonkey,2,Online Panel,South Dakota,9/16/20,10/13/20,622,rv,NA,NA,U.S. President,Trump,56
132968,SurveyMonkey,2,Online Panel,South Dakota,9/16/20,10/13/20,622,lv,NA,NA,U.S. President,Biden,43
132968,SurveyMonkey,2,Online Panel,South Dakota,9/16/20,10/13/20,622,lv,NA,NA,U.S. President,Trump,56
132917,SurveyMonkey,2,Online Panel,South Carolina,9/16/20,10/13/20,2988,rv,NA,NA,U.S. President,Biden,46
132917,SurveyMonkey,2,Online Panel,South Carolina,9/16/20,10/13/20,2988,rv,NA,NA,U.S. President,Trump,50
132969,SurveyMonkey,2,Online Panel,South Carolina,9/16/20,10/13/20,2988,lv,NA,NA,U.S. President,Biden,45
132969,SurveyMonkey,2,Online Panel,South Carolina,9/16/20,10/13/20,2988,lv,NA,NA,U.S. President,Trump,53
132918,SurveyMonkey,2,Online Panel,Rhode Island,9/16/20,10/13/20,514,rv,NA,NA,U.S. President,Biden,66
132918,SurveyMonkey,2,Online Panel,Rhode Island,9/16/20,10/13/20,514,rv,NA,NA,U.S. President,Trump,33
132970,SurveyMonkey,2,Online Panel,Rhode Island,9/16/20,10/13/20,514,lv,NA,NA,U.S. President,Biden,67
132970,SurveyMonkey,2,Online Panel,Rhode Island,9/16/20,10/13/20,514,lv,NA,NA,U.S. President,Trump,32
132919,SurveyMonkey,2,Online Panel,Pennsylvania,9/16/20,10/13/20,6946,rv,NA,NA,U.S. President,Biden,52
132919,SurveyMonkey,2,Online Panel,Pennsylvania,9/16/20,10/13/20,6946,rv,NA,NA,U.S. President,Trump,45
132971,SurveyMonkey,2,Online Panel,Pennsylvania,9/16/20,10/13/20,6946,lv,NA,NA,U.S. President,Biden,52
132971,SurveyMonkey,2,Online Panel,Pennsylvania,9/16/20,10/13/20,6946,lv,NA,NA,U.S. President,Trump,46
132920,SurveyMonkey,2,Online Panel,Oregon,9/16/20,10/13/20,3041,rv,NA,NA,U.S. President,Biden,59
132920,SurveyMonkey,2,Online Panel,Oregon,9/16/20,10/13/20,3041,rv,NA,NA,U.S. President,Trump,39
132972,SurveyMonkey,2,Online Panel,Oregon,9/16/20,10/13/20,3041,lv,NA,NA,U.S. President,Biden,60
132972,SurveyMonkey,2,Online Panel,Oregon,9/16/20,10/13/20,3041,lv,NA,NA,U.S. President,Trump,38
132921,SurveyMonkey,2,Online Panel,Oklahoma,9/16/20,10/13/20,1804,rv,NA,NA,U.S. President,Biden,40
132921,SurveyMonkey,2,Online Panel,Oklahoma,9/16/20,10/13/20,1804,rv,NA,NA,U.S. President,Trump,58
132973,SurveyMonkey,2,Online Panel,Oklahoma,9/16/20,10/13/20,1804,lv,NA,NA,U.S. President,Biden,40
132973,SurveyMonkey,2,Online Panel,Oklahoma,9/16/20,10/13/20,1804,lv,NA,NA,U.S. President,Trump,59
132923,SurveyMonkey,2,Online Panel,New York,9/16/20,10/13/20,9406,rv,NA,NA,U.S. President,Biden,64
132923,SurveyMonkey,2,Online Panel,New York,9/16/20,10/13/20,9406,rv,NA,NA,U.S. President,Trump,32
132975,SurveyMonkey,2,Online Panel,New York,9/16/20,10/13/20,9406,lv,NA,NA,U.S. President,Biden,65
132975,SurveyMonkey,2,Online Panel,New York,9/16/20,10/13/20,9406,lv,NA,NA,U.S. President,Trump,33
132924,SurveyMonkey,2,Online Panel,Nevada,9/16/20,10/13/20,1958,rv,NA,NA,U.S. President,Biden,53
132924,SurveyMonkey,2,Online Panel,Nevada,9/16/20,10/13/20,1958,rv,NA,NA,U.S. President,Trump,45
132976,SurveyMonkey,2,Online Panel,Nevada,9/16/20,10/13/20,1958,lv,NA,NA,U.S. President,Biden,52
132976,SurveyMonkey,2,Online Panel,Nevada,9/16/20,10/13/20,1958,lv,NA,NA,U.S. President,Trump,47
132926,SurveyMonkey,2,Online Panel,New Jersey,9/16/20,10/13/20,4032,rv,NA,NA,U.S. President,Biden,60
132926,SurveyMonkey,2,Online Panel,New Jersey,9/16/20,10/13/20,4032,rv,NA,NA,U.S. President,Trump,36
132978,SurveyMonkey,2,Online Panel,New Jersey,9/16/20,10/13/20,4032,lv,NA,NA,U.S. President,Biden,60
132978,SurveyMonkey,2,Online Panel,New Jersey,9/16/20,10/13/20,4032,lv,NA,NA,U.S. President,Trump,36
132927,SurveyMonkey,2,Online Panel,New Hampshire,9/16/20,10/13/20,1098,rv,NA,NA,U.S. President,Biden,55
132927,SurveyMonkey,2,Online Panel,New Hampshire,9/16/20,10/13/20,1098,rv,NA,NA,U.S. President,Trump,43
132979,SurveyMonkey,2,Online Panel,New Hampshire,9/16/20,10/13/20,1098,lv,NA,NA,U.S. President,Biden,55
132979,SurveyMonkey,2,Online Panel,New Hampshire,9/16/20,10/13/20,1098,lv,NA,NA,U.S. President,Trump,44
132928,SurveyMonkey,2,Online Panel,Nebraska,9/16/20,10/13/20,1159,rv,NA,NA,U.S. President,Biden,47
132928,SurveyMonkey,2,Online Panel,Nebraska,9/16/20,10/13/20,1159,rv,NA,NA,U.S. President,Trump,51
132980,SurveyMonkey,2,Online Panel,Nebraska,9/16/20,10/13/20,1159,lv,NA,NA,U.S. President,Biden,46
132980,SurveyMonkey,2,Online Panel,Nebraska,9/16/20,10/13/20,1159,lv,NA,NA,U.S. President,Trump,52
132931,SurveyMonkey,2,Online Panel,Montana,9/16/20,10/13/20,744,rv,NA,NA,U.S. President,Biden,41
132931,SurveyMonkey,2,Online Panel,Montana,9/16/20,10/13/20,744,rv,NA,NA,U.S. President,Trump,57
132983,SurveyMonkey,2,Online Panel,Montana,9/16/20,10/13/20,744,lv,NA,NA,U.S. President,Biden,41
132983,SurveyMonkey,2,Online Panel,Montana,9/16/20,10/13/20,744,lv,NA,NA,U.S. President,Trump,57
132934,SurveyMonkey,2,Online Panel,Minnesota,9/16/20,10/13/20,3675,rv,NA,NA,U.S. President,Biden,54
132934,SurveyMonkey,2,Online Panel,Minnesota,9/16/20,10/13/20,3675,rv,NA,NA,U.S. President,Trump,43
132986,SurveyMonkey,2,Online Panel,Minnesota,9/16/20,10/13/20,3675,lv,NA,NA,U.S. President,Biden,56
132986,SurveyMonkey,2,Online Panel,Minnesota,9/16/20,10/13/20,3675,lv,NA,NA,U.S. President,Trump,42
132935,SurveyMonkey,2,Online Panel,Michigan,9/16/20,10/13/20,4848,rv,NA,NA,U.S. President,Biden,52
132935,SurveyMonkey,2,Online Panel,Michigan,9/16/20,10/13/20,4848,rv,NA,NA,U.S. President,Trump,45
132987,SurveyMonkey,2,Online Panel,Michigan,9/16/20,10/13/20,4848,lv,NA,NA,U.S. President,Biden,52
132987,SurveyMonkey,2,Online Panel,Michigan,9/16/20,10/13/20,4848,lv,NA,NA,U.S. President,Trump,46
132936,SurveyMonkey,2,Online Panel,Maine,9/16/20,10/13/20,1070,rv,NA,NA,U.S. President,Biden,56
132936,SurveyMonkey,2,Online Panel,Maine,9/16/20,10/13/20,1070,rv,NA,NA,U.S. President,Trump,42
132988,SurveyMonkey,2,Online Panel,Maine,9/16/20,10/13/20,1070,lv,NA,NA,U.S. President,Biden,56
132988,SurveyMonkey,2,Online Panel,Maine,9/16/20,10/13/20,1070,lv,NA,NA,U.S. President,Trump,42
132937,SurveyMonkey,2,Online Panel,Maryland,9/16/20,10/13/20,3707,rv,NA,NA,U.S. President,Biden,66
132937,SurveyMonkey,2,Online Panel,Maryland,9/16/20,10/13/20,3707,rv,NA,NA,U.S. President,Trump,31
132989,SurveyMonkey,2,Online Panel,Maryland,9/16/20,10/13/20,3707,lv,NA,NA,U.S. President,Biden,66
132989,SurveyMonkey,2,Online Panel,Maryland,9/16/20,10/13/20,3707,lv,NA,NA,U.S. President,Trump,33
132938,SurveyMonkey,2,Online Panel,Massachusetts,9/16/20,10/13/20,3704,rv,NA,NA,U.S. President,Biden,68
132938,SurveyMonkey,2,Online Panel,Massachusetts,9/16/20,10/13/20,3704,rv,NA,NA,U.S. President,Trump,29
